system_index,city_calcuated_area,city_lc_area,city_lc_bare,city_lc_closed_forest_deciduous_broadleaf,city_lc_closed_forest_deciduous_needle,city_lc_closed_forest_evergreen_broadleaf,city_lc_closed_forest_evergreen_needle,city_lc_closed_forest_forest_mixed,city_lc_closed_forest_forest_other,city_lc_closed_forest_forest_total,city_lc_cultivated,city_lc_herbaceous_vegetation,city_lc_herbaceous_wetland,city_lc_moss_and_lichen,city_lc_ocean,city_lc_open_forest_deciduous_broadleaf,city_lc_open_forest_deciduous_needle,city_lc_open_forest_evergreen_broadleaf,city_lc_open_forest_evergreen_needle,city_lc_open_forest_forest_mixed,city_lc_open_forest_forest_other,city_lc_open_forest_forest_total,city_lc_permanent_water,city_lc_shrubs,city_lc_snow,city_lc_unknown,city_lc_urban,city_name,city_pc_bare,city_pc_closed_forest_deciduous_broadleaf,city_pc_closed_forest_deciduous_needle,city_pc_closed_forest_evergreen_broadleaf,city_pc_closed_forest_evergreen_needle,city_pc_closed_forest_forest_mixed,city_pc_closed_forest_forest_other,city_pc_closed_forest_forest_total,city_pc_cultivated,city_pc_herbaceous_vegetation,city_pc_herbaceous_wetland,city_pc_moss_and_lichen,city_pc_ocean,city_pc_open_forest_deciduous_broadleaf,city_pc_open_forest_deciduous_needle,city_pc_open_forest_evergreen_broadleaf,city_pc_open_forest_evergreen_needle,city_pc_open_forest_forest_mixed,city_pc_open_forest_forest_other,city_pc_open_forest_forest_total,city_pc_permanent_water,city_pc_shrubs,city_pc_snow,city_pc_unknown,city_pc_urban,pop_2015,region_calcuated_area,region_lc_area,region_lc_bare,region_lc_closed_forest_deciduous_broadleaf,region_lc_closed_forest_deciduous_needle,region_lc_closed_forest_evergreen_broadleaf,region_lc_closed_forest_evergreen_needle,region_lc_closed_forest_forest_mixed,region_lc_closed_forest_forest_other,region_lc_closed_forest_forest_total,region_lc_cultivated,region_lc_herbaceous_vegetation,region_lc_herbaceous_wetland,region_lc_moss_and_lichen,region_lc_ocean,region_lc_open_forest_deciduous_broadleaf,region_lc_open_forest_deciduous_needle,region_lc_open_forest_evergreen_broadleaf,region_lc_open_forest_evergreen_needle,region_lc_open_forest_forest_mixed,region_lc_open_forest_forest_other,region_lc_open_forest_forest_total,region_lc_permanent_water,region_lc_shrubs,region_lc_snow,region_lc_unknown,region_lc_urban,region_pc_bare,region_pc_closed_forest_deciduous_broadleaf,region_pc_closed_forest_deciduous_needle,region_pc_closed_forest_evergreen_broadleaf,region_pc_closed_forest_evergreen_needle,region_pc_closed_forest_forest_mixed,region_pc_closed_forest_forest_other,region_pc_closed_forest_forest_total,region_pc_cultivated,region_pc_herbaceous_vegetation,region_pc_herbaceous_wetland,region_pc_moss_and_lichen,region_pc_ocean,region_pc_open_forest_deciduous_broadleaf,region_pc_open_forest_deciduous_needle,region_pc_open_forest_evergreen_broadleaf,region_pc_open_forest_evergreen_needle,region_pc_open_forest_forest_mixed,region_pc_open_forest_forest_other,region_pc_open_forest_forest_total,region_pc_permanent_water,region_pc_shrubs,region_pc_snow,region_pc_unknown,region_pc_urban,geo
00000000000000000079,50386.90503283426,72792.41960784319,99.0,1191.7058823529405,0,0,2833.6784313725548,2329.752941176471,142.3137254901961,6497.450980392162,2985.0588235294163,948.6627450980392,156.0,0,7415.5450980392225,6.0,0,0,4.0,3676.431372549018,2238.4274509803918,5924.85882352941,1065.4117647058824,2.43921568627451,0,0,47697.99215686277,Fukuoka,0.0013600317249151176,0.016371290977454163,0.0,0.0,0.03892820772600385,0.03200543344660913,0.00195506243997503,0.08925999459004216,0.041007825259977815,0.01303243868261007,0.00214308029380564,0.0,0.10187249081689019,8.242616514637077E-5,0.0,0.0,5.4950776764247176E-5,0.050505689910503984,0.03075083179044659,0.0813938986428612,0.014636301011088896,3.3509199164080146E-5,0.0,0.0,0.6552604297786447,2138385.721377,4514481.980576872,6525287.643137257,563.0,445550.7098039214,51.0,1675.6901960784312,1222323.6392156864,298968.1843137255,45384.14901960784,2013953.3725490195,194558.38431372552,11516.462745098039,2994.0117647058823,0,3557149.9607843137,184.0,21.0,4.0,716.0,160898.09803921572,88836.32156862746,250659.41960784319,36169.137254901965,1264.556862745098,0,0,456459.337254902,8.627972141459781E-5,0.06828062365534396,7.815747410558593E-6,2.567994374685965E-4,0.18732103564832464,0.04581685906645891,0.006955118532949123,0.3086382520879558,0.02981606251769537,0.0017648973309567551,4.5883215092513654E-4,0.0,0.5451330508817372,2.819799065770159E-5,3.218248933759421E-6,6.129997969065564E-7,1.0972696364627359E-4,0.024657625355172606,0.013614161769873541,0.03841354332808079,0.005542918447885067,1.9379327500988427E-4,0.0,0.0,0.06995237025833906,
0000000000000000007a,203743.80690552254,217952.76470588238,94.25098039215686,0,0,7610.686274509764,0,0,1365.5058823529394,8976.192156862704,52538.286274509876,1687.9254901960783,4329.898039215681,0,5333.568627450982,0,0,4499.913725490201,0,0,9489.133333333337,13989.047058823537,6015.86666666665,84.59607843137255,0,0,124903.13333333336,Quezon City [Manila],4.3243764546572463E-4,0.0,0.0,0.03491897102007423,0.0,0.0,0.006265145955802071,0.0411841169758763,0.24105354362174744,0.0077444555129817195,0.019866222137896194,0.0,0.024471213451448513,0.0,0.0,0.020646279626517404,0.0,0.0,0.04353756808792264,0.06418384771444004,0.0276016992708709,3.8813950603256266E-4,0.0,0.0,0.5730743241632407,2.1696970690635E7,5903103.160999794,6313374.325490196,10625.749019607843,0,0,1582858.4,0,0,52517.984313725494,1635376.3843137254,993124.2901960786,43734.19215686274,71009.20392156864,0,2797095.4509803923,0,0,193478.00784313725,0,0,229192.49803921574,422670.505882353,180198.80000000002,11063.360784313725,0,92.0,148384.38823529414,0.001683053858648373,0.0,0.0,0.2507151197433712,0.0,0.0,0.008318528508864834,0.259033648252236,0.15730483240734636,0.006927229386714217,0.01124742495227466,0.0,0.4430428653164351,0.0,0.0,0.030645736791175427,0.0,0.0,0.03630269428407768,0.06694843107525311,0.028542391233234637,0.0017523688940232005,0.0,1.4572239068504265E-5,0.02350318238476585,
0000000000000000007b,317388.44066826155,470596.40392156877,372.0,15305.043137254906,0,0,7082.909803921562,16908.33333333334,229.67450980392158,39525.960784313735,22246.80392156864,3210.6823529411768,1143.670588235294,0,45229.71764705892,83.0,0,0,30.070588235294117,20058.17647058823,11462.325490196068,31633.572549019595,3936.9019607843134,103.85098039215686,0,0,323193.2431372549,Osaka [Kyoto],7.904862784756826E-4,0.03252265212763015,0.0,0.0,0.015050922074410973,0.03592958465562635,4.8804986160115224E-4,0.08399120871926864,0.04727363774177155,0.006822581571354889,0.002430257814774764,0.0,0.09611148166486427,1.7637193847710122E-4,0.0,0.0,6.389889082175347E-5,0.04262288513775213,0.024357018869414097,0.06722017483646509,0.00836577145081723,2.2067950270496546E-4,0.0,0.0,0.6867737204195028,1.5696039092455E7,6852767.977440183,1.0169666913725492E7,764.0,1645315.6117647062,730.6666666666666,4180.0,3079627.1490196083,450797.28235294134,41990.807843137256,5222641.51764706,261712.51764705894,18045.317647058822,7477.160784313725,0,3079018.721568627,1533.7294117647057,81.0,24.0,3657.4039215686275,269095.937254902,221303.27843137254,495695.3490196079,153787.6666666667,1596.1411764705883,0,0,928928.5215686276,7.512537101572789E-5,0.161786578235331,7.184764976722319E-5,4.110262445624903E-4,0.3028247803144063,0.044327634934092364,0.004129024893279873,0.5135508922714392,0.02573462040274285,0.0017744256326334502,7.352414634369366E-4,0.0,0.30276495264687864,1.5081412447193404E-4,7.964862633866439E-6,2.3599592989233894E-6,3.5963851644269803E-4,0.02646064414280045,0.0217611137423479,0.048742535347995775,0.015122193083738775,1.5695117549192848E-4,0.0,0.0,0.09134306260462662,
0000000000000000007c,37216.47907000122,37603.41960784315,8.815686274509805,0,0,181.7960784313726,0,0,77.91764705882353,259.7137254901961,11061.752941176477,903.6470588235296,2087.1215686274513,0,1210.3254901960781,0,0,617.4941176470589,0,0,1133.0705882352943,1750.5647058823533,930.3490196078437,68.37647058823529,0,0,19322.752941176477,Makassar,2.3443841986836402E-4,0.0,0.0,0.004834562396911753,0.0,0.0,0.002072089396959308,0.006906651793871061,0.29416880317100913,0.024030980912040537,0.05550350447894183,0.0,0.03218658044449856,0.0,0.0,0.01642122243367103,0.0,0.0,0.030132115644050723,0.04655333807772175,0.024741074862611585,0.0018183577797263322,0.0,0.0,0.5138562700597109,2202527.44521,4205998.627273388,4250230.196078431,570.1803921568628,0,0,660270.2078431372,0,0,20637.223529411764,680907.4313725489,333046.368627451,36467.43529411765,44799.25490196077,0,2790060.5294117643,0,0,87057.21960784314,0,0,201959.46666666667,289016.6862745098,23155.090196078432,3014.1882352941175,0,0,49193.03137254902,1.3415282604762265E-4,0.0,0.0,0.15534928165828527,0.0,0.0,0.004855554305847517,0.1602048359641328,0.07835960718898087,0.008580108279256295,0.010540430243824393,0.0,0.6564492746736578,0.0,0.0,0.020482942238791775,0.0,0.0,0.04751730079302741,0.06800024303181919,0.005447961434522532,7.09182349246689E-4,0.0,0.0,0.011574204008511836,
0000000000000000007d,265106.02039624844,397178.4509803905,208.0,943.109803921569,0,0,1209.1921568627424,4369.129411764703,366.4039215686274,6887.835294117642,21635.145098039196,2646.2,1129.8901960784315,0,21589.58039215692,57.0,0,0,15.098039215686274,8353.121568627437,8613.866666666647,17039.08627450977,5551.992156862743,100.0,0,0,320390.72156862577,Nagoya,5.23694071233158E-4,0.0023745241001711147,0.0,0.0,0.0030444555938973707,0.011000419083613416,9.225171221253329E-4,0.017341915899807235,0.054472102010155045,0.006662496400467225,0.002844792292455505,0.0,0.05435738101819336,1.4351231759754813E-4,0.0,0.0,3.8013238579329913E-5,0.021031155008557723,0.021687648575606965,0.042900329140341566,0.013978583538855829,2.517759957851722E-4,0.0,0.0,0.8066669296327059,7665969.570712,6049165.034580491,9049240.19607843,538.0,1669932.9294117645,6986.588235294117,3504.0,2924522.756862745,289926.92549019604,78066.04705882353,4972939.247058823,242989.34117647063,17459.12941176471,10287.290196078431,0,2424211.0901960786,5278.392156862746,166.0,3.0,4730.611764705883,164129.37647058826,194894.50588235297,369201.88627450983,135474.2823529412,4330.356862745099,0,0,871809.5725490199,5.94525052206203E-5,0.1845384687805552,7.720635195783417E-4,3.872148295409917E-4,0.3231788187178536,0.032038814221755155,0.008626806822152224,0.5495421868914354,0.026851905343585888,0.0019293475511160348,0.0011368125912423587,0.0,0.26789111988060965,5.832967235359919E-4,1.8344081536473922E-5,3.3151954583989017E-7,5.227634212600452E-4,0.018137365448837924,0.021537112692269152,0.04079921388698542,0.01497079085287737,4.7853264682063556E-4,0.0,0.0,0.09634063785010662,
0000000000000000007e,543682.4831709235,825727.7098039208,518.0,8243.482352941179,2.0,0,10305.184313725458,13083.384313725486,1974.18431372549,33608.235294117614,42726.53333333331,6014.733333333334,1328.0745098039215,0,57600.141176470745,137.74901960784314,0,0,438.4941176470589,20394.325490196083,41310.262745098065,62280.83137254905,8546.619607843137,170.23137254901962,0,0,612934.3098039207,Tokyo,6.273254413649331E-4,0.009983293832901278,2.422105951215958E-6,0.0,0.012480124127325885,0.015844671504160007,0.0023908417875358502,0.04070135335787423,0.0517440953307468,0.007284160700821832,0.001608368586927147,0.0,0.06975682236720457,1.6682136008316025E-4,0.0,0.0,5.310396059630658E-4,0.024698608570419618,0.05002891662059845,0.07542538615706429,0.010350409107467928,2.0615921026732062E-4,0.0,0.0,0.7422959197402609,3.3204391067704E7,6909831.727978274,1.049548197254902E7,675.0,1881853.5647058822,7456.501960784313,1747.627450980392,1628443.9098039214,214843.52549019607,119394.65490196078,3853739.7843137253,478876.3764705885,39480.18823529412,17652.352941176472,0,4299026.823529413,13599.345098039215,61.0,6.0,7607.7058823529405,147703.63137254902,520190.2274509804,689167.9098039216,65234.69019607845,7606.517647058823,0,0,1044022.3294117643,6.431338758576934E-5,0.1793013002764312,7.104487416858823E-4,1.6651235794138083E-4,0.15515665827097067,0.02047009618539866,0.011375814394635524,0.3671808302270633,0.04562690667499519,0.0037616365154601503,0.0016819001726024855,0.0,0.40960737532335695,0.0012957332625227087,5.812024655899155E-6,5.716745563179497E-7,7.248553141485955E-4,0.014073067988575326,0.04956325291316209,0.06566329317762094,0.0062155020957303415,7.247421001678345E-4,0.0,0.0,0.0994735003254171,
0000000000000000007f,35123.81353622554,36361.68235294116,12.627450980392158,0,0,930.1098039215685,0,0,125.82745098039216,1055.9372549019606,6626.576470588226,763.7803921568627,663.2627450980392,0,7507.521568627455,0,0,768.1803921568627,0,0,2711.219607843131,3479.3999999999937,519.0156862745098,45.38823529411765,0,0,15688.172549019611,Cebu City,3.4727356280782123E-4,0.0,0.0,0.025579394124109756,0.0,0.0,0.0034604408497676247,0.029039834973877375,0.18224064569587292,0.021005089498975928,0.018240705659879633,0.0,0.2064679377526161,0.0,0.0,0.02112609600129592,0.0,0.0,0.07456254585601786,0.09568864185731378,0.014273698373929293,0.001248243545322274,0.0,0.0,0.431447929079405,2678479.275711,4707601.18833964,4874282.870588236,464.3686274509804,0,0,700418.8705882353,0,0,53989.627450980384,754408.4980392157,659071.4117647058,42700.20392156863,22119.945098039214,0,2694348.917647059,0,0,257689.81176470587,0,0,364117.72941176477,621807.5411764707,28103.113725490195,15783.329411764706,0,9.0,35466.541176470586,9.526911748454593E-5,0.0,0.0,0.14369680406006222,0.0,0.0,0.01107642475506655,0.15477322881512878,0.13521402619892844,0.008760304860274864,0.004538092204601525,0.0,0.5527682715964125,0.0,0.0,0.052867225519393685,0.0,0.0,0.0747018051842819,0.12756903070367562,0.0057655894152279005,0.0032380823663317577,0.0,1.8464254617446662E-6,0.007276258296472324,
00000000000000000080,160640.30323802517,258265.08627451013,2.0,0,0,4174.886274509801,0,0,275.47843137254904,4450.36470588235,403.6549019607844,18788.909803921597,307.70980392156866,0,8972.839215686274,92.00784313725491,0,2317.1843137254914,0,27.580392156862747,15059.360784313742,17496.13333333335,1630.827450980392,337.28235294117644,0,0,205875.36470588262,Melbourne,7.743981305603958E-6,0.0,0.0,0.01616512063141323,0.0,0.0,0.0010666499113230613,0.017231770542736287,0.0015629480073498566,0.07275048313712389,0.0011914494845598437,0.0,0.03474274957223229,3.5625350861192174E-4,0.0,0.008972116003564472,0.0,1.0679102063198558E-4,0.05830970419403549,0.06774486472684386,0.006314548646528956,0.0013059541179432934,0.0,0.0,0.797147487783376,3468021.769436,5148147.3386955,8285697.756862745,72.69019607843137,56906.047058823526,0,1958248.643137255,0,1.0,18040.058823529413,2033195.749019608,317573.2392156863,3156389.0941176475,23642.698039215684,0,1914008.9098039218,73443.7137254902,0,105820.12549019608,0,179.4156862745098,415263.5333333333,594706.7882352942,65729.31764705882,3898.054901960784,0,0,176481.21568627466,8.77297219998457E-6,0.006867984897432482,0.0,0.23634082494926975,0.0,1.206898959320277E-7,0.0021772528220194228,0.2453861833586176,0.03832788119173811,0.38094427129004604,0.0028534347659052964,0.0,0.2310015361372091,0.008863914166391047,0.0,0.012771419932925876,0.0,2.1653660505043916E-5,0.050118112622366116,0.07177510038218808,0.007932864506506722,4.704558404549774E-4,0.0,0.0,0.021299499555134223,
00000000000000000081,135896.26283037371,197459.31764705895,10.0,42.627450980392155,0,13400.027450980415,0,0,85.3921568627451,13528.047058823551,190.94117647058823,5710.411764705872,339.0078431372549,0,11836.76470588241,697.6313725490196,0,3378.9568627451004,0,295.7372549019608,5269.7098039215625,9642.035294117642,9170.658823529408,16.482352941176472,0,0,147014.96862745105,Sydney,5.064334324234886E-5,2.1587966315464002E-4,0.0,0.06786221896568982,0.0,0.0,4.3245443102044956E-4,0.0685105530598649,9.669899539097906E-4,0.028919434305514656,0.001716849056184836,0.0,0.05994533378789234,0.0035330385056630952,0.0,0.01711216722010904,0.0,0.001497712330955002,0.02668757223875706,0.04883049029548419,0.0464432822558475,8.347214574415384E-5,0.0,0.0,0.7445329517963153,3750253.310441,4762117.912198554,6919748.960784316,324.1372549019608,34479.77647058824,0,2736925.3058823533,0,13.0,8244.054901960784,2779662.137254902,9978.964705882354,570023.9764705884,9158.682352941176,0,3045812.913725491,47639.85490196078,0,115959.75294117647,0,9229.486274509803,125564.50196078434,298393.5960784314,49900.60784313726,714.2313725490196,0,0,155779.71372549035,4.6842343087721146E-5,0.004982807420614886,0.0,0.3955237858184002,0.0,1.8786808703139023E-6,0.001191380633702406,0.4016998525535878,0.001442099238344521,0.08237639540119664,0.001323557025673239,0.0,0.44016234273624066,0.0068846218514495156,0.0,0.016757797659762656,0.0,0.0013337891774420226,0.018145817524939847,0.04312202621359404,0.007211332105533681,1.0321637050660655E-4,0.0,0.0,0.02251233601223498,
00000000000000000082,173009.0102707934,275989.4901960786,3293.874509803918,0,0,0,2293.054901960784,0,3007.682352941174,5300.737254901958,585.2980392156862,13514.796078431402,1528.7725490196078,0,19482.215686274536,0,0,0,387.44705882352946,0,18083.227450980437,18470.67450980397,4553.545098039206,6673.309803921562,0,0,202586.2666666668,San Jose,0.011934782398647726,0.0,0.0,0.0,0.008308486313488486,0.0,0.010897814807383954,0.019206301120872443,0.0021207258247401277,0.048968517130234646,0.00553924190349959,0.0,0.07059042600656011,0.0,0.0,0.0,0.0014038471484847668,0.0,0.06552143503049006,0.06692528217897482,0.01649898006914723,0.024179579444059497,0.0,0.0,0.734036163923264,4609129.782537,5720318.155056479,9137722.83137255,7333.599999999999,0,0,0,425312.47058823536,436.0,395565.74117647065,821314.2117647061,1792867.933333333,1113465.7568627454,87911.71764705885,0,3227163.3803921565,0,0,0,1477.5098039215686,0,1211899.7254901961,1213377.2352941178,121124.36862745104,338267.6549019608,0,0,414896.9725490197,8.0256319165444E-4,0.0,0.0,0.0,0.04654468935389568,4.771429469310241E-5,0.04328931271786605,0.08988171636645483,0.19620511219467923,0.12185374599455814,0.009620746795386647,0.0,0.3531693223734402,0.0,0.0,0.0,1.61693436229958E-4,0.0,0.13262601064341545,0.1327877040796454,0.01325542160368387,0.03701881323655235,0.0,0.0,0.04540485416394483,
00000000000000000083,563741.591116852,821184.823529412,15782.611764705882,0,0,0,78.0,0,620.9529411764706,698.9529411764706,981.4745098039216,50909.423529411826,445.4156862745098,0,15724.662745098136,0,0,0,57.498039215686276,0,44613.62352941183,44671.12156862752,4135.482352941177,67981.34117647071,0,0,619854.3372549019,Los Angeles,0.019219317396628192,0.0,0.0,0.0,9.498470717561465E-5,0.0,7.561670934292787E-4,8.511518006048933E-4,0.001195193191205839,0.061995085723340115,5.424061350283303E-4,0.0,0.019148749824082607,0.0,0.0,0.0,7.00183899753073E-5,0.0,0.0543283585510807,0.05439837694105601,0.005035994619538969,0.08278445878272597,0.0,0.0,0.7548292655857891,1.4284216089405E7,7258777.856964676,1.0571612376470588E7,446060.6,0,0,0,26705.666666666668,0,83799.2,110504.86666666667,131019.11764705881,994471.6039215688,3471.8196078431374,0,3555595.0745098046,0,0,0,12692.501960784313,0,1140712.368627451,1153404.870588235,30337.39607843137,3692315.16862745,0,1.0,454430.8588235298,0.042194187992817864,0.0,0.0,0.0,0.0025261677893247307,0.0,0.00792681352813439,0.01045298131745912,0.012393484832897412,0.09407000261710131,3.284096582627664E-4,0.0,0.3363342267848896,0.0,0.0,0.0,0.001200621202214548,0.0,0.10790334794778829,0.10910396915000282,0.002869703787660037,0.34926698379950977,0.0,9.459294991043338E-8,0.04298595546644938,
00000000000000000084,178102.36705154707,252764.2980392159,3235.2196078431393,0,0,0,2.0,0,243.63529411764705,245.63529411764705,98.8156862745098,13078.819607843103,278.45490196078447,0,9464.749019607854,0,0,0,30.0,0,16350.862745098044,16380.862745098044,3958.7137254901963,38223.509803921675,0,0,167799.5176470589,Tijuana,0.012799353520018089,0.0,0.0,0.0,7.912509858056392E-6,0.0,9.638833332381755E-4,9.717958430962318E-4,3.909400458888333E-4,0.0517431445393999,0.0011016385783944168,0.0,0.03744495996083836,0.0,0.0,0.0,1.1868764787084589E-4,0.0,0.06468818132915764,0.06480686897702849,0.015661680689082164,0.15122194906652273,0.0,0.0,0.6638576687797306,4440831.285998,5651936.878554011,8026613.164705882,474090.4588235294,0,0,0,6113.423529411764,0,28833.72549019608,34947.149019607845,22062.72156862745,608100.5254901961,2892.9803921568628,0,3299312.505882351,0,0,0,3016.9333333333334,0,587632.2745098039,590649.2078431372,28073.000000000004,2468375.2745098043,0,0,498109.34117647074,0.05906481963129482,0.0,0.0,0.0,7.616442207895761E-4,0.0,0.0035922654921233684,0.004353909712912944,0.0027486962577990253,0.0757605372293382,3.604235476150382E-4,0.0,0.41104665668826307,0.0,0.0,0.0,3.7586629272221597E-4,0.0,0.07321048896360217,0.07358635525632438,0.003497490090022132,0.30752388633397565,0.0,0.0,0.06205722525245464,
00000000000000000085,87603.35133909545,134655.37647058838,18161.972549019618,0,0,0,0,0,6.0,6.0,1474.7372549019608,2895.5098039215663,0,0,0,0,0,0,0,0,453.278431372549,453.278431372549,23.0,9200.462745098032,0,0,102440.41568627465,Las Vegas,0.1348774406567166,0.0,0.0,0.0,0.0,0.0,4.455819111916804E-5,4.455819111916804E-5,0.0109519374090798,0.021503113205093655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033662111625491218,0.0033662111625491218,1.7080639929014415E-4,0.06832599623014392,0.0,0.0,0.7607599367460075,2026402.710623,4461516.529947948,6855208.039215684,2108035.0901960772,0,0,0,25826.0,0,1135.0,26961.0,5182.345098039215,875358.3254901961,222.0,0,0,0,0,0,38011.6705882353,0,97250.03137254901,135261.70196078432,67457.66274509804,3608093.070588235,0,52.0,28584.84313725494,0.30750855089107715,0.0,0.0,0.0,0.003767354667029886,0.0,1.6556755003016032E-4,0.003932922217060046,7.559719658970607E-4,0.12769245229067436,3.238413753893885E-5,0.0,0.0,0.0,0.0,0.0,0.005544933191055173,0.0,0.014186299061417771,0.019731232252472947,0.009840352380146874,0.5263287488793765,0.0,7.58547365776946E-6,0.004169799512098451,
00000000000000000086,232179.17191671778,334483.2313725497,8506.552941176467,0,0,0,0,0,8.0,8.0,10929.000000000011,2914.819607843136,20.08627450980392,0,0,0,0,0,0,0,2794.1921568627454,2794.1921568627454,332.5098039215686,61059.40392156887,0,0.5647058823529412,247918.10196078478,Phoenix,0.025431926456432163,0.0,0.0,0.0,0.0,0.0,2.391749196864684E-5,2.391749196864684E-5,0.0326742837156677,0.008714396820080317,6.0051663658533874E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008353758558827588,0.008353758558827588,9.941000705988065E-4,0.18254847536306082,0.0,1.688293550728012E-6,0.7411974015661548,3625939.475931,5463571.227632286,7872035.517647055,44612.105882352946,0,0,0,73302.54901960785,0,8783.301960784313,82085.85098039216,329588.1764705882,139060.59607843138,804.5176470588235,0,0,0,0,0,188649.94117647054,0,306061.02352941176,494710.9647058823,19763.901960784315,6656749.717647055,0,0.43137254901960786,104659.2549019609,0.005667162677600249,0.0,0.0,0.0,0.009311765534502811,0.0,0.0011157599506626255,0.010427525485165437,0.04186822782134777,0.017665138294497493,1.0219944323870292E-4,0.0,0.0,0.0,0.0,0.0,0.023964569361198444,0.0,0.03887952777185807,0.06284409713305651,0.002510646949760172,0.8456198784576562,0.0,5.479809485775094E-8,0.013295068939582664,
00000000000000000087,59167.48201424785,67711.43921568623,10.0,41.294117647058826,0,0,0,0,68.76470588235296,110.05882352941178,10580.800000000008,309.1333333333333,1.0,0,0,25.87450980392157,0,0,0,0,1422.878431372548,1448.7529411764694,17.0,3318.3254901960754,0,0,51916.368627450924,Guadalajara,1.4768553313637692E-4,6.098543780102153E-4,0.0,0.0,0.0,0.0,0.001015555224920145,0.0016254096029303603,0.1562631089009378,0.004565452114355865,1.4768553313637692E-5,0.0,0.0,3.821290775034568E-4,0.0,0.0,0.0,0.0,0.021013855972550646,0.0213959850500541,2.5106540633184076E-4,0.049006866913963665,0.0,0.0,0.7667296579249763,4531686.256278,4157094.6739109955,4757603.529411765,2885.6784313725493,381720.8078431373,0,1867.5607843137254,5074.18431372549,304294.7843137256,311873.9607843138,1004831.2980392158,1362824.7058823528,44288.72941176471,10632.729411764707,0,0,66507.03529411765,0,2.0,582.0,1182.1254901960783,1065413.5882352942,1133686.749019608,134211.34901960785,998023.729411765,0,2.0,66216.56078431371,6.065403334962924E-4,0.08023384157240476,0.0,3.9254233203089807E-4,0.0010665420694172193,0.06395967684834573,0.06555274285809903,0.21120534568029764,0.2864519284671991,0.009309041650479988,0.002234891862264813,0.0,0.0,0.013979104160943116,0.0,4.2037971168381115E-7,1.2233049609998905E-4,2.4847078637135566E-4,0.22393912852318384,0.23828945434630996,0.028209864102779047,0.20977446381185985,0.0,4.2037971168381115E-7,0.013918049365601677,
